Date,BTCDRew,TotBTCs,TotBTCsAdj,StoF,StoFAdj,BTCPrice,ModPrice,ModPriceAdj
2013-10-25,3600.0,11899100.0,10899100.0,9.055631659056317,8.294596651445966,179.71,260.70247269609564,194.11105384358453
2013-10-26,3600.0,11910050.0,10910050.0,9.06396499238965,8.3029299847793,189.06,261.5094400492005,194.76709006232215
2013-10-27,3600.0,11910700.0,10910700.0,9.064459665144597,8.303424657534247,179.56,261.557397312086,194.80608174705537
2013-10-28,3600.0,11918450.0,10918450.0,9.070357686453576,8.309322678843227,202.09,262.12967145208796,195.27140510441262
2013-10-29,3600.0,11923350.0,10923350.0,9.074086757990868,8.313051750380518,203.39,262.4919498506064,195.56601205646643
2013-10-30,3600.0,11922125.0,10922125.0,9.073154490106544,8.312119482496195,216.0,262.4013473026794,195.49233107113858
2013-10-31,3600.0,11933325.0,10933325.0,9.08167808219178,8.320643074581431,203.24,263.2305315734101,196.166712053233
2013-11-01,3600.0,11933550.0,10933550.0,9.081849315068494,8.320814307458143,204.15,263.24720812495246,196.18027660341747
2013-11-02,3600.0,11943650.0,10943650.0,9.089535768645357,8.328500761035007,203.0,263.9965645691574,196.7898529920337
2013-11-03,3600.0,11948650.0,10948650.0,9.09334094368341,8.332305936073059,225.1,264.36808697648615,197.09211524325752
2013-11-04,3600.0,11944875.0,10944875.0,9.09046803652968,8.32943302891933,246.63,264.0875536197942,196.86387710903983
2013-11-05,3600.0,11956950.0,10956950.0,9.099657534246575,8.338622526636225,229.95,264.9856247169296,197.59459029183165
2013-11-06,3600.0,11956375.0,10956375.0,9.0992199391172,8.338184931506849,292.32,264.94281085748105,197.55975129838126
2013-11-07,3600.0,11964125.0,10964125.0,9.10511796042618,8.34408295281583,325.56,265.52027595258073,198.02968330087205
2013-11-08,3600.0,11967675.0,10967675.0,9.107819634703196,8.346784627092847,291.02,265.78508720344485,198.2452044362172
2013-11-09,3600.0,11967550.0,10967550.0,9.107724505327244,8.346689497716895,296.91,265.7757597141196,198.23761286680087
2013-11-10,3600.0,11976750.0,10976750.0,9.11472602739726,8.35369101978691,339.38,266.4628774173016,198.79689812104917
2013-11-11,3600.0,11981475.0,10981475.0,9.118321917808219,8.35728691019787,328.0,266.81625661807686,199.08457006109333
2013-11-12,3600.0,11979100.0,10979100.0,9.116514459665144,8.355479452054794,391.64,266.6385910344748,198.9399365332733
2013-11-13,3600.0,11990400.0,10990400.0,9.125114155251142,8.364079147640792,416.5,267.4846485534847,199.6287479345567
2013-11-14,3600.0,11990675.0,10990675.0,9.125323439878235,8.364288432267884,393.0,267.5052619195267,199.6455318923185
2013-11-15,3600.0,11999375.0,10999375.0,9.131944444444445,8.370909436834093,433.53,268.1579700436662,200.17702712632624
2013-11-16,3600.0,12004200.0,11004200.0,9.135616438356164,8.374581430745815,463.0,268.520442267683,200.47222118194392
2013-11-17,3600.0,12002525.0,11002525.0,9.134341704718418,8.373306697108067,437.24,268.394570969368,200.36970986582972
2013-11-18,3600.0,12012175.0,11012175.0,9.141685692541857,8.380650684931506,559.99,269.1203086552257,200.96080272489385
2013-11-19,3600.0,12016250.0,11016250.0,9.144786910197869,8.38375190258752,595.0,269.4271865124484,201.21077668440114
2013-11-20,3600.0,12013975.0,11013975.0,9.143055555555556,8.382020547945206,547.0,269.2558317762687,201.07119375823547
2013-11-21,3600.0,12024100.0,11024100.0,9.15076103500761,8.389726027397261,761.0,270.01904264335985,201.69293707343206
2013-11-22,3600.0,12028150.0,11028150.0,9.153843226788432,8.392808219178082,837.99,270.32475199039885,201.94201205454772
2013-11-23,3600.0,12025450.0,11025450.0,9.151788432267884,8.390753424657534,795.0,270.1209187632232,201.77593807772257
2013-11-24,3600.0,12036950.0,11036950.0,9.160540334855403,8.399505327245054,814.0,270.9898471999821,202.48395659671695
2013-11-25,3600.0,12037150.0,11037150.0,9.160692541856925,8.399657534246575,844.9,271.0049763438061,202.49628537671381
2013-11-26,3600.0,12045200.0,11045200.0,9.16681887366819,8.405783866057838,814.56,271.61441702243775,202.99295661044383
2013-11-27,3600.0,12049750.0,11049750.0,9.170281582952816,8.409246575342467,1009.0,271.95930896479535,203.27406198868428
2013-11-28,3600.0,12048850.0,11048850.0,9.169596651445966,8.408561643835617,1083.9,271.8910641903871,203.21843704818596
2013-11-29,3600.0,12058375.0,11058375.0,9.176845509893456,8.415810502283104,1014.1,272.61393165257596,203.80767678556217
2013-11-30,3600.0,12063250.0,11063250.0,9.180555555555555,8.419520547945206,970.0,272.9844249269214,204.1097199603173
2013-12-01,3600.0,12060625.0,11060625.0,9.178557838660579,8.417522831050228,992.27,272.78488463271793,203.94704228883077
2013-12-02,3600.0,12072075.0,11072075.0,9.187271689497717,8.426236681887367,955.01,273.656012104886,204.65729506579413
2013-12-03,3600.0,12071950.0,11071950.0,9.187176560121765,8.426141552511416,1151.0,273.64649144495166,204.64953184897666
2013-12-04,3600.0,12080775.0,11080775.0,9.193892694063926,8.432857686453577,1028.34,274.31922182588215,205.1981233227648
2013-12-05,3600.0,12086050.0,11086050.0,9.197907153729071,8.436872146118722,1136.9,274.7218896595664,205.52652769735394
2013-12-06,3600.0,12083850.0,11083850.0,9.19623287671233,8.435197869101978,727.29,274.5539019336728,205.3895179991957
2013-12-07,3600.0,12095325.0,11095325.0,9.204965753424657,8.443930745814308,722.99,275.43090447055266,206.10485400428757
2013-12-08,3600.0,12095750.0,11095750.0,9.205289193302892,8.444254185692541,705.91,275.46342378190667,206.13138148632882
2013-12-09,3600.0,12105225.0,11105225.0,9.2125,8.45146499238965,936.98,276.18911359178395,206.72341120434305
2013-12-10,3600.0,12109175.0,11109175.0,9.21550608828006,8.45447108066971,886.2,276.4920400984204,206.97057277341275
2013-12-11,3600.0,12107225.0,11107225.0,9.21402207001522,8.45298706240487,978.76,276.34246495114303,206.848530377156
2013-12-12,3600.0,12117475.0,11117475.0,9.221822678843226,8.460787671232877,874.0,277.1293294693816,207.49060110376635
2013-12-13,3600.0,12122475.0,11122475.0,9.225627853881278,8.464592846270929,864.7,277.51373629138317,207.80431374070392
2013-12-14,3600.0,12118925.0,11118925.0,9.222926179604261,8.461891171993912,885.0,277.2407689193904,207.58154349817406
2013-12-15,3600.0,12131750.0,11131750.0,9.232686453576864,8.471651445966515,709.0,278.2278024231922,208.38713262148545
2013-12-16,3600.0,12130900.0,11130900.0,9.232039573820396,8.471004566210045,702.05,278.1623087466643,208.3336729203861
2013-12-17,3600.0,12141925.0,11141925.0,9.2404299847793,8.47939497716895,690.0,279.01264134066565,209.02782493448444
2013-12-18,3600.0,12142800.0,11142800.0,9.241095890410959,8.48006088280061,653.0,279.0802061561755,209.08298584749554
2013-12-19,3600.0,12152375.0,11152375.0,9.248382800608828,8.487347792998477,660.0,279.8203093991979,209.68727212093694
2013-12-20,3600.0,12156450.0,11156450.0,9.25148401826484,8.49044901065449,685.3,280.13570584562274,209.94482051063406
2013-12-21,3600.0,12154350.0,11154350.0,9.249885844748858,8.488850837138509,637.0,279.9731390889257,209.81206845698492
2013-12-22,3600.0,12164575.0,11164575.0,9.257667427701675,8.496632420091323,639.9,280.7653089088694,210.45900026229208
2013-12-23,3600.0,12168725.0,11168725.0,9.260825722983258,8.499790715372907,614.11,281.0872739376003,210.72196841889
2013-12-24,3600.0,12165875.0,11165875.0,9.258656773211568,8.497621765601219,658.07,280.8661375468147,210.54135102159313
2013-12-25,3600.0,12177500.0,11177500.0,9.267503805175037,8.506468797564688,734.42,281.7689091524236,211.27876326869227
2013-12-26,3600.0,12177350.0,11177350.0,9.267389649923896,8.506354642313546,679.02,281.7572475251531,211.26923673677774
2013-12-27,3600.0,12185975.0,11185975.0,9.273953576864535,8.512918569254186,701.61,282.4283419408189,211.8175025894783
2013-12-28,3600.0,12189725.0,11189725.0,9.276807458143075,8.515772450532724,714.79,282.72047199154605,212.0561904525538
2013-12-29,3600.0,12189000.0,11189000.0,9.276255707762557,8.515220700152208,715.0,282.6639769733077,212.01002940862207
2013-12-30,3600.0,12198800.0,11198800.0,9.283713850837138,8.522678843226789,731.0,283.42830488863524,212.63459676499616
2013-12-31,3600.0,12203800.0,11203800.0,9.28751902587519,8.52648401826484,746.9,283.8188268182839,212.95375092655084
2014-01-01,3600.0,12200575.0,11200575.0,9.285064687975646,8.524029680365297,732.0,283.56689693545184,212.74785800132912
2014-01-02,3600.0,12211525.0,11211525.0,9.293398021308981,8.53236301369863,806.21,284.42292600073876,213.44750537802798
2014-01-03,3600.0,12212325.0,11212325.0,9.29400684931507,8.532971841704718,822.38,284.4855379945723,213.49868442860097
2014-01-04,3600.0,12219725.0,11219725.0,9.299638508371386,8.538603500761035,807.39,285.0651579629542,213.97249932941438
2014-01-05,3600.0,12224150.0,11224150.0,9.30300608828006,8.541971080669711,934.21,285.4121510512868,214.25618043001776
2014-01-06,3600.0,12224150.0,11224150.0,9.30300608828006,8.541971080669711,867.38,285.4121510512868,214.25618043001776
2014-01-07,3600.0,12233750.0,11233750.0,9.31031202435312,8.54927701674277,915.69,286.1659694130951,214.87253222962306
2014-01-08,3600.0,12238275.0,11238275.0,9.313755707762557,8.552720700152207,809.17,286.52176928491224,215.16348360919582
2014-01-09,3600.0,12235875.0,11235875.0,9.311929223744292,8.550894216133942,827.46,286.33301907863336,215.0091324172729
2014-01-10,3600.0,12248500.0,11248500.0,9.321537290715373,8.560502283105023,826.28,287.326903207261,215.82195621231043
2014-01-11,3600.0,12247475.0,11247475.0,9.320757229832573,8.559722222222222,851.0,287.2461213855612,215.75588421179305
2014-01-12,3600.0,12258325.0,11258325.0,9.329014459665144,8.567979452054795,807.83,288.10203624375634,216.45600169047742
2014-01-13,3600.0,12262175.0,11262175.0,9.331944444444444,8.570909436834095,844.04,288.4061780691581,216.7048135616356
2014-01-14,3600.0,12259225.0,11259225.0,9.329699391171994,8.568664383561643,847.7,288.1731141470023,216.51414752446246
2014-01-15,3600.0,12271450.0,11271450.0,9.33900304414003,8.57796803652968,830.9,289.1398093335277,217.30504878746981
2014-01-16,3600.0,12270750.0,11270750.0,9.338470319634704,8.577435312024352,841.83,289.0843952579598,217.25970732554507
2014-01-17,3600.0,12279350.0,11279350.0,9.345015220700152,8.583980213089802,801.53,289.7657141006548,217.81722044669638
2014-01-18,3600.0,12283950.0,11283950.0,9.34851598173516,8.58748097412481,833.0,290.13060303656954,218.11583724384707
2014-01-19,3600.0,12282175.0,11282175.0,9.347165144596651,8.586130136986302,811.2,289.9897652847989,218.00057606215273
2014-01-20,3600.0,12292825.0,11292825.0,9.355270167427701,8.594235159817352,822.56,290.8355125219421,218.69278528979888
2014-01-21,3600.0,12297575.0,11297575.0,9.35888508371385,8.597850076103501,813.05,291.2132817964752,219.00201434031564
2014-01-22,3600.0,12294000.0,11294000.0,9.356164383561644,8.595129375951293,824.78,290.92892865012294,218.7692502245641
2014-01-23,3600.0,12306925.0,11306925.0,9.366000761035007,8.604965753424658,789.1,291.95789748441376,219.6116043493215
2014-01-24,3600.0,12306150.0,11306150.0,9.365410958904109,8.60437595129376,806.0,291.8961272311971,219.5610315926581
2014-01-25,3600.0,12314800.0,11314800.0,9.371993911719938,8.610958904109589,780.02,292.5860837026968,220.1259528761434
2014-01-26,3600.0,12318825.0,11318825.0,9.37505707762557,8.61402207001522,777.0,292.9075229878939,220.3891685941985
2014-01-27,3600.0,12318250.0,11318250.0,9.374619482496195,8.613584474885844,800.2,292.8615879115855,220.35155282131743
2014-01-28,3600.0,12326925.0,11326925.0,9.381221461187215,8.620186453576865,747.57,293.5551462938962,220.91953974710168
2014-01-29,3600.0,12330925.0,11330925.0,9.384265601217656,8.623230593607307,799.37,293.8753309369769,221.18178180124423
2014-01-30,3600.0,12330150.0,11330150.0,9.383675799086758,8.622640791476408,802.5,293.8132760132838,221.13095533502923
2014-01-31,3600.0,12340450.0,11340450.0,9.391514459665144,8.630479452054795,800.0,294.63875799660474,221.8071258051192
2014-02-01,3600.0,12344900.0,11344900.0,9.39490106544901,8.633866057838661,819.57,294.9959016647562,222.09970643886416
2014-02-02,3600.0,12341775.0,11341775.0,9.39252283105023,8.631487823439878,813.8,294.7450667577425,221.89421419007869
2014-02-03,3600.0,12353975.0,11353975.0,9.401807458143075,8.640772450532724,814.34,295.7251761261903,222.69721359506414
2014-02-04,3600.0,12353550.0,11353550.0,9.40148401826484,8.640449010654491,800.0,295.6909945442285,222.6692059964196
2014-02-05,3600.0,12362425.0,11362425.0,9.408238203957382,8.647203196347032,778.0,296.4053627034774,223.25458436855288
2014-02-06,3600.0,12366550.0,11366550.0,9.411377473363775,8.650342465753425,781.0,296.7378052541014,223.5270292308896
2014-02-07,3600.0,12365575.0,11365575.0,9.410635464231355,8.649600456621005,707.0,296.65920430117313,223.4626121094902
2014-02-08,3600.0,12374700.0,11374700.0,9.4175799086758,8.656544901065448,710.0,297.3954008752373,224.0660005771825
2014-02-09,3600.0,12378525.0,11378525.0,9.42049086757991,8.659455859969558,680.8,297.70437967510094,224.31926783538748
2014-02-10,3600.0,12377400.0,11377400.0,9.419634703196348,8.658599695585997,670.0,297.6134801633982,224.24475660377783
2014-02-11,3600.0,12386875.0,11386875.0,9.426845509893456,8.665810502283104,667.01,298.3796656569612,224.87285038846306
2014-02-12,3600.0,12391375.0,11391375.0,9.430270167427702,8.669235159817351,675.1,298.7440380149026,225.1715858472884
2014-02-13,3600.0,12389250.0,11389250.0,9.42865296803653,8.66761796042618,672.1,298.57193436799105,225.03048161218837
2014-02-14,3600.0,12400650.0,11400650.0,9.437328767123288,8.676293759512937,651.42,299.49603567167526,225.788191986237
2014-02-15,3600.0,12401425.0,11401425.0,9.437918569254185,8.676883561643836,670.29,299.55893118055724,225.83976795917098
2014-02-16,3600.0,12409625.0,11409625.0,9.444159056316591,8.68312404870624,642.0,300.224974737151,226.38598211168122
2014-02-17,3600.0,12413800.0,11413800.0,9.447336377473365,8.686301369863013,626.77,300.5644876674146,226.664441221526
2014-02-18,3600.0,12413625.0,11413625.0,9.447203196347031,8.686168188736682,629.96,300.55025117424697,226.6527644547911
2014-02-19,3600.0,12422850.0,11422850.0,9.454223744292237,8.693188736681888,582.7,301.30136355323214,227.26887299166108
2014-02-20,3600.0,12427050.0,11427050.0,9.4574200913242,8.696385083713851,566.16,301.64376979583886,227.54976699573723
2014-02-21,3600.0,12425750.0,11425750.0,9.456430745814307,8.695395738203958,563.0,301.53775772124493,227.46279757142293
2014-02-22,3600.0,12435700.0,11435700.0,9.46400304414003,8.70296803652968,626.77,302.3498245378879,228.12904299846568
2014-02-23,3600.0,12440250.0,11440250.0,9.467465753424657,8.706430745814307,545.0,302.72168298532677,228.43416420062618
2014-02-24,3600.0,12438000.0,11438000.0,9.465753424657533,8.704718417047184,611.05,302.5377568154184,228.28324428788676
2014-02-25,3600.0,12449025.0,11449025.0,9.474143835616438,8.713108828006089,585.38,303.4397455218488,229.02342151254098
2014-02-26,3600.0,12453575.0,11453575.0,9.477606544901066,8.716571537290715,585.17,303.81254482601173,229.3293822644008
2014-02-27,3600.0,12450325.0,11450325.0,9.475133181126331,8.714098173515982,585.21,303.5462268035822,229.11080959558086
2014-02-28,3600.0,12461975.0,11461975.0,9.483999238964993,8.722964231354643,571.5,304.5016346799006,229.89498695743947
2014-03-01,3600.0,12462775.0,11462775.0,9.48460806697108,8.723573059360731,559.88,304.56731948488397,229.94890511910924
2014-03-02,3600.0,12469250.0,11469250.0,9.489535768645357,8.728500761035008,567.48,305.09932217570264,230.38563216150962
2014-03-03,3600.0,12472725.0,11472725.0,9.492180365296804,8.731145357686454,677.61,305.38510610861437,230.62025469559288
2014-03-04,3600.0,12476750.0,11476750.0,9.495243531202435,8.734208523592086,664.85,305.71635698459994,230.89222144292816
2014-03-05,3600.0,12474675.0,11474675.0,9.493664383561644,8.732629375951294,673.28,305.54555640070413,230.7519868679459
2014-03-06,3600.0,12484975.0,11484975.0,9.50150304414003,8.74046803652968,621.3,306.39404559731696,231.44867996371235
2014-03-07,3600.0,12489350.0,11489350.0,9.504832572298326,8.743797564687975,609.0,306.7549478140716,231.74505197954628
2014-03-08,3600.0,12487050.0,11487050.0,9.503082191780821,8.742047184170472,631.99,306.56517916032624,231.58921176666846
2014-03-09,3600.0,12497575.0,11497575.0,9.511092085235921,8.75005707762557,621.99,307.4342521471176,232.3029528309837
2014-03-10,3600.0,12501775.0,11501775.0,9.514288432267884,8.753253424657535,622.9,307.7815381522422,232.58820190216233
2014-03-11,3600.0,12499300.0,11499300.0,9.51240487062405,8.751369863013698,629.33,307.57685414492124,232.4200789466061
2014-03-12,3600.0,12510200.0,11510200.0,9.520700152207002,8.759665144596651,642.61,308.4790079342084,233.16113952684708
2014-03-13,3600.0,12513675.0,11513675.0,9.523344748858447,8.762309741248098,636.47,308.76701145267526,233.39774353433907
2014-03-14,3600.0,12511700.0,11511700.0,9.521841704718417,8.760806697108068,641.01,308.6033028441867,233.2632500776435
2014-03-15,3600.0,12522000.0,11522000.0,9.529680365296803,8.768645357686454,634.94,309.4577448291203,233.96525770591938
2014-03-16,3600.0,12526450.0,11526450.0,9.53306697108067,8.772031963470319,624.7,309.8274104427316,234.26901079506482
2014-03-17,3600.0,12523675.0,11523675.0,9.530955098934552,8.7699200913242,634.99,309.59685224862125,234.07955924762234
2014-03-18,3600.0,12533950.0,11533950.0,9.538774733637748,8.777739726027397,608.41,310.4511440931294,234.78158085548375
2014-03-19,3600.0,12538125.0,11538125.0,9.541952054794521,8.78091704718417,590.0,310.7987376813223,235.06725254711682
2014-03-20,3600.0,12535450.0,11535450.0,9.539916286149163,8.778881278538814,611.2,310.575996572667,234.884189308556
2014-03-21,3600.0,12547050.0,11547050.0,9.548744292237442,8.787709284627093,557.0,311.54271364878826,235.6787585957003
2014-03-22,3600.0,12547650.0,11547650.0,9.549200913242009,8.78816590563166,567.13,311.59277366703776,235.71990828416693
2014-03-23,3600.0,12557150.0,11557150.0,9.556430745814307,8.795395738203958,563.01,312.38614375011343,236.37211772689432
2014-03-24,3600.0,12560925.0,11560925.0,9.559303652968037,8.798268645357686,580.02,312.7017975107109,236.63163669949262
2014-03-25,3600.0,12559900.0,11559900.0,9.558523592085235,8.797488584474886,585.7,312.61606805251415,236.56115150047512
2014-03-26,3600.0,12569050.0,11569050.0,9.56548706240487,8.80445205479452,585.79,313.38194462713795,237.19088284259948
2014-03-27,3600.0,12573625.0,11573625.0,9.568968797564688,8.807933789954339,503.0,313.7653766815377,237.50618962627522
2014-03-28,3600.0,12571950.0,11571950.0,9.567694063926941,8.80665905631659,499.94,313.62495624017004,237.3907152976873
2014-03-29,3600.0,12581625.0,11581625.0,9.575057077625571,8.81402207001522,499.6,314.4366506556428,238.05825306700842
2014-03-30,3600.0,12585825.0,11585825.0,9.578253424657534,8.817218417047185,457.0,314.7894729800562,238.3484468773658
2014-03-31,3600.0,12584000.0,11584000.0,9.576864535768646,8.815829528158295,479.51,314.63612913588656,238.22232025008907
2014-04-01,3600.0,12594925.0,11594925.0,9.585178843226789,8.824143835616438,457.49,315.5548751286971,238.97805236150006
2014-04-02,3600.0,12596125.0,11596125.0,9.58609208523592,8.825057077625571,446.31,315.6559047342355,239.0611643423742
2014-04-03,3600.0,12605150.0,11605150.0,9.592960426179605,8.831925418569254,446.01,316.4164596643736,239.6868863492424
2014-04-04,3600.0,12609625.0,11609625.0,9.59636605783866,8.83533105022831,448.72,316.7940538428868,239.9975735999511
2014-04-05,3600.0,12608050.0,11608050.0,9.595167427701675,8.834132420091324,459.67,316.66112149511747,239.88819333519425
2014-04-06,3600.0,12616825.0,11616825.0,9.601845509893455,8.840810502283105,447.74,317.4022437604098,240.49804380288722
2014-04-07,3600.0,12620725.0,11620725.0,9.604813546423136,8.843778538812785,458.0,317.7320221556536,240.76943766617703
2014-04-08,3600.0,12620425.0,11620425.0,9.604585235920853,8.843550228310502,443.1,317.7066460465129,240.74855358191695
2014-04-09,3600.0,12628725.0,11628725.0,9.61090182648402,8.849866818873668,401.0,318.4092436926945,241.32681610045037
2014-04-10,3600.0,12632450.0,11632450.0,9.613736681887367,8.852701674277016,441.93,318.72492063986954,241.58665441323245
2014-04-11,3600.0,12632500.0,11632500.0,9.613774733637747,8.852739726027398,424.98,318.7291594088141,241.59014351172837
2014-04-12,3600.0,12641425.0,11641425.0,9.62056697108067,8.85953196347032,405.0,319.4864141856292,242.2135148076332
2014-04-13,3600.0,12645975.0,11645975.0,9.624029680365297,8.862994672754947,423.37,319.87295154802865,242.53174632260806
2014-04-14,3600.0,12644600.0,11644600.0,9.622983257229832,8.861948249619482,489.91,319.7561061929189,242.43554651362433
2014-04-15,3600.0,12654575.0,11654575.0,9.630574581430746,8.869539573820395,511.5,320.6044466168365,243.1340407760362
2014-04-16,3600.0,12658925.0,11658925.0,9.633885083713851,8.8728500761035,523.0,320.974894113007,243.43908943977263
2014-04-17,3600.0,12657050.0,11657050.0,9.632458143074581,8.871423135464232,479.98,320.8151816231239,243.30757000357175
2014-04-18,3600.0,12666900.0,11666900.0,9.639954337899544,8.878919330289193,499.9,321.65482853534206,243.99904335221265
2014-04-19,3600.0,12671150.0,11671150.0,9.643188736681887,8.882153729071538,482.11,322.0175889385526,244.29782060327554
2014-04-20,3600.0,12669525.0,11669525.0,9.64195205479452,8.88091704718417,496.5,321.8788525189122,244.1835519178314
2014-04-21,3600.0,12679425.0,11679425.0,9.649486301369864,8.888451293759513,493.33,322.72472906687216,244.88029458758587
2014-04-22,3600.0,12683800.0,11683800.0,9.652815829528159,8.891780821917807,498.38,323.09903510896794,245.18864296481422
2014-04-23,3600.0,12681750.0,11681750.0,9.651255707762557,8.890220700152208,491.6,322.92360804878655,245.0441257922228
2014-04-24,3600.0,12691575.0,11691575.0,9.658732876712328,8.897697869101979,459.15,323.76498271211545,245.7372948830763
2014-04-25,3600.0,12696025.0,11696025.0,9.662119482496195,8.901084474885845,502.15,324.1465694910026,246.05170201200386
2014-04-26,3600.0,12694425.0,11694425.0,9.660901826484018,8.899866818873669,440.1,324.0093334007999,245.9386242408841
2014-04-27,3600.0,12704350.0,11704350.0,9.668455098934551,8.907420091324202,447.0,324.86128496335857,246.64064917480232
2014-04-28,3600.0,12708300.0,11708300.0,9.671461187214613,8.910426179604261,438.8,325.2007860815805,246.92043561836437
2014-04-29,3600.0,12706825.0,11706825.0,9.670338660578386,8.909303652968037,449.0,325.07398120812576,246.81593233656338
2014-04-30,3600.0,12716150.0,11716150.0,9.677435312024354,8.916400304414003,460.01,325.8762304578869,247.47712852380366
2014-05-01,3600.0,12720400.0,11720400.0,9.680669710806697,8.919634703196348,452.03,326.2423277517252,247.77889030833472
2014-05-02,3600.0,12719200.0,11719200.0,9.679756468797565,8.918721461187214,434.5,326.1389298519712,247.69366081174945
2014-05-03,3600.0,12727800.0,11727800.0,9.686301369863013,8.925266362252664,436.21,326.8804569793273,248.30492743830237
2014-05-04,3600.0,12730925.0,11730925.0,9.688679604261797,8.927644596651445,440.0,327.1502003206283,248.52730687890755
2014-05-05,3600.0,12731250.0,11731250.0,9.68892694063927,8.927891933028919,430.33,327.17826260050464,248.55044236834198
2014-05-06,3600.0,12739650.0,11739650.0,9.695319634703196,8.934284627092847,446.65,327.90415132660604,249.1489307490935
2014-05-07,3600.0,12743550.0,11743550.0,9.698287671232876,8.937252663622527,428.01,328.2415552887758,249.42714412150642
2014-05-08,3600.0,12743500.0,11743500.0,9.698249619482496,8.937214611872147,452.02,328.23722805452945,249.4235759032346
2014-05-09,3600.0,12752125.0,11752125.0,9.704813546423136,8.943778538812785,452.42,328.9842688312772,250.03962407583853
2014-05-10,3600.0,12756275.0,11756275.0,9.707971841704719,8.946936834094368,449.0,329.34413971676696,250.33642193702104
2014-05-11,3600.0,12755750.0,11755750.0,9.707572298325722,8.946537290715373,441.5,329.2985986125728,250.29886155510715
2014-05-12,3600.0,12764450.0,11764450.0,9.714193302891934,8.953158295281582,438.95,330.0538506526844,250.921801647069
2014-05-13,3600.0,12768200.0,11768200.0,9.717047184170472,8.956012176560122,442.45,330.3797652343868,251.19064583959775
2014-05-14,3600.0,12767800.0,11767800.0,9.716742770167428,8.955707762557077,448.99,330.3449902472855,251.16195949098724
2014-05-15,3600.0,12776900.0,11776900.0,9.723668188736681,8.962633181126332,449.51,331.1367575068658,251.81514343554866
2014-05-16,3600.0,12781475.0,11781475.0,9.7271499238965,8.966114916286148,446.53,331.53531938908844,252.14398015054712
2014-05-17,3600.0,12779850.0,11779850.0,9.725913242009133,8.964878234398782,447.14,331.39371513037725,252.0271457067173
2014-05-18,3600.0,12789750.0,11789750.0,9.733447488584474,8.972412480974125,446.42,332.2570711627277,252.7395272681142
2014-05-19,3600.0,12794225.0,11794225.0,9.73685312024353,8.975818112633181,446.89,332.6478434820211,253.06200178106715
2014-05-20,3600.0,12792500.0,11792500.0,9.735540334855404,8.974505327245053,494.87,332.4971723644106,252.937661755224
2014-05-21,3600.0,12802850.0,11802850.0,9.74341704718417,8.982382039573821,523.84,333.40191849197583,253.68434596688118
2014-05-22,3600.0,12806800.0,11806800.0,9.746423135464232,8.98538812785388,493.97,333.74766349550623,253.96972013034403
2014-05-23,3600.0,12804675.0,11804675.0,9.744805936073059,8.98377092846271,521.52,333.5616301552098,253.81616804853323
2014-05-24,3600.0,12814775.0,11814775.0,9.752492389649923,8.991457382039574,575.0,334.446485658897,254.5465740145897
2014-05-25,3600.0,12819000.0,11819000.0,9.755707762557078,8.994672754946727,527.91,334.8171242137138,254.85255260704292
2014-05-26,3600.0,12816650.0,11816650.0,9.753919330289193,8.992884322678844,581.87,334.61093463785573,254.68233146617203
2014-05-27,3600.0,12826650.0,11826650.0,9.761529680365296,9.000494672754947,574.33,335.4889551950618,255.40723022213356
2014-05-28,3600.0,12829925.0,11829925.0,9.764022070015221,9.00298706240487,572.7,335.7768583387714,255.6449492416091
2014-05-29,3600.0,12828450.0,11828450.0,9.762899543378996,9.001864535768645,609.03,335.6471705682269,255.53786572479115
2014-05-30,3600.0,12837800.0,11837800.0,9.770015220700152,9.008980213089803,620.45,336.4698547880695,256.2171997354372
2014-05-31,3600.0,12842275.0,11842275.0,9.773420852359209,9.012385844748858,621.3,336.86410006541814,256.54278393101225
2014-06-01,3600.0,12840025.0,11840025.0,9.771708523592086,9.010673515981734,631.49,336.6658356506279,256.37904607975497
2014-06-02,3600.0,12851450.0,11851450.0,9.780403348554033,9.019368340943684,673.9,337.6734273934658,257.211230982971
2014-06-03,3600.0,12851825.0,11851825.0,9.780688736681887,9.019653729071537,662.0,337.70653518818176,257.23857770018134
2014-06-04,3600.0,12859650.0,11859650.0,9.786643835616438,9.025608828006089,658.72,338.3979047921744,257.8096785572674
2014-06-05,3600.0,12863350.0,11863350.0,9.789459665144596,9.028424657534247,655.75,338.7251602968905,258.08002970670174
2014-06-06,3600.0,12863700.0,11863700.0,9.78972602739726,9.02869101978691,661.48,338.7561284022506,258.1056137686173
2014-06-07,3600.0,12870925.0,11870925.0,9.795224505327244,9.034189497716895,652.0,339.3958429038141,258.63413993129745
2014-06-08,3600.0,12874325.0,11874325.0,9.79781202435312,9.03677701674277,650.93,339.69717842052256,258.88312096003705
2014-06-09,3600.0,12878750.0,11878750.0,9.801179604261796,9.040144596651446,657.11,340.0896391025759,259.2074145163267
2014-06-10,3600.0,12875500.0,11875500.0,9.798706240487062,9.037671232876713,639.99,339.8013601076194,258.96920500342446
2014-06-11,3600.0,12886275.0,11886275.0,9.806906392694064,9.045871385083714,617.0,340.7577751119355,259.7595517963817
2014-06-12,3600.0,12890475.0,11890475.0,9.810102739726027,9.049067732115677,624.97,341.13108884512235,260.06808036988485
2014-06-13,3600.0,12887650.0,11887650.0,9.807952815829529,9.046917808219177,557.92,340.87995930787304,259.86052985320975
