Date,BTCPrice,BTCExchTrVol,BTCMyWallUsers,BTCMinRev,BTCHR,BTCCostPerTx,BTCCost%TxVol,BTCEstTxVolUSD,BTCEstTxVol,NoUnqBTCAddrs,BTCNoTxExclPopAddrs,BTCNoTxs,BTCTotTxFeesUSD,BTCTotTxFees,BTCMktCap,TotBTCs,BTCDaysDstyd,BTCDaysDstyd1y,BTCMinOpMgn
2015-04-23,233.59,2567616.6082,3294361.0,696484.88,326609.291887328,6.29915418566,1.64014286819,42464891.0,183886.0,205205.0,109838.0,110568.0,3747.83083109,16.22929386,3290056752.5,14084750.0,53954298.0,52616145.0,-93594.0
2015-04-24,228.6,1441666.34578,3305388.0,902741.4,364477.035874,8.95665641433,1.74185958204521,46963462.4005659,199014.58767932,204006.0,94093.0,100790.0,22851.7635397,99.96396999,3221419770.0,14091950.0,2055625.0,673332.0,-95318.0
2015-04-25,218.42,2205193.13275,3310653.0,1138632.77753551,352643.365878,10.4662405671012,2.30235825952,35461638.0,162355.0,226263.0,86025.0,98465.0,23285.7775355052,99.35690506,3078777333.5,14095675.0,2003605.0,689764.0,-94376.0
2015-04-26,226.29,1204729.4907,3315533.0,771274.35,352643.365878346,7.0511999232,1.5252841394,50565946.0,227171.0,203028.0,92999.0,109382.0,3382.5234045,15.1962056,3189846069.75,14096275.0,3614064.0,2174588.0,-100969.0
2015-04-27,222.66,2701221.05147,3320401.0,877280.4,371577.237872,7.80262554032,1.55861517845431,61169650.6703084,278651.83432174,215145.0,106587.0,112434.0,3518.09137126,15.80028461,3140185113.0,14103050.0,5121156.0,3101928.0,-98991.0
2015-04-28,225.69,1833578.5136,3325183.0,997245.566561662,305308.685895,7.93593581640959,1.73331907692,42213058.0,187040.0,207741.0,106124.0,113193.0,4076.8165616619,16.15746744,3183645204.75,14106275.0,2564413.0,883310.0,-99012.0
2015-04-29,225.2,2108340.416,3329868.0,785569.33,305308.685894676,6.88673034102,1.70122647655,46176646.0,196388.0,215077.0,117260.0,114070.0,3783.08224189,16.08932183,3317590248.0,14109600.0,3895363.0,2165829.0,-97540.0
2015-04-30,233.43,2008394.0045,3334318.0,861356.7,347909.89788,8.1850003801,1.65488827712853,52747889.6751317,233790.84157048,206785.0,97071.0,105236.0,3571.8947505,15.30178105,3183007476.5,14107825.0,2049652.0,605541.0,-93663.0
2015-05-01,234.13,1266259.34956,3338506.0,1029919.5580613,347909.89788,9.69728509478001,2.67040440978,32343624.0,138144.0,238390.0,86271.0,99560.0,3450.0580613002,13.73766087,3305201503.5,14116950.0,2340154.0,626818.0,-94414.0
2015-05-02,230.97,1547771.5446,3342704.0,832645.62,347909.897879979,9.6777621256,2.38939848894,34847499.0,144890.0,212123.0,95102.0,86037.0,2977.08930466,12.37823502,3396097404.0,14120400.0,1365131.0,443806.0,-94157.0
2015-05-03,236.17,1535336.53776,3347618.0,782431.21,312624.333323,8.31312377816,2.32858694894513,40546247.8827113,173445.04377256,214577.0,88545.0,94120.0,3293.21053023,13.94423733,3300750580.5,14119650.0,1720175.0,633251.0,-91687.0
2015-05-04,234.66,2093073.88106,3356144.0,901989.777103338,364728.388877,7.8661670498342,2.28454419945,39710134.0,169224.0,219068.0,107830.0,104000.0,3977.277103338,15.10627218,3315170883.0,14127550.0,4538615.0,2243749.0,-93395.0
2015-05-05,238.25,1783949.29,3360999.0,846721.89,364728.388876663,7.46036767816,1.96477839435,43095033.0,182769.0,219506.0,115348.0,113496.0,3776.62554186,16.01690293,3331977963.75,14131125.0,3466805.0,1908006.0,-93977.0
2015-05-06,233.99,2515896.02661,3367895.0,945553.59,381306.952007,8.33674475401,2.09554506582809,52255742.7906704,221544.67626519,225289.0,107329.0,113420.0,3827.66335149,16.35823476,3333149731.0,14131300.0,1887906.0,688932.0,-93496.0
2015-05-07,244.72,2975459.38757,3372534.0,879719.261384585,350518.191907,7.55324817234273,1.89337073181,48016735.0,196211.0,261673.0,101732.0,111125.0,3832.5113845857,15.99528963,3460059372.0,14138850.0,2700742.0,1203452.0,-94263.0
2015-05-08,237.16,2614622.5952,3376484.0,762777.12,350518.191907442,7.72690742223,1.97315431079,38657753.0,160352.0,199251.0,109145.0,98717.0,3564.58816882,14.78591409,3409353360.0,14142000.0,2796155.0,689642.0,-90119.0
2015-05-09,239.35,812668.808367,3380972.0,775494.0,305519.234838,8.61143314012,2.42720748784417,37978488.5421761,156135.86804052,189134.0,83644.0,90054.0,3642.33969263,15.2176298,3385659603.75,14145225.0,2360970.0,1209880.0,-91445.0
2015-05-10,244.19,1904904.06317,3380972.0,966831.312930865,352886.558069,9.76774881221702,2.11831800919,43124535.0,176602.0,215628.0,96515.0,89409.0,4126.0629308652,15.5854514,3425293170.0,14143000.0,1630861.0,308217.0,-92088.0
2015-05-11,239.11,841557.2094,3391659.0,957828.66,352886.558068979,8.37087201986,1.9212579019,49854247.0,206427.0,233523.0,111374.0,114424.0,4045.92024487,16.75259925,3418066879.0,14152900.0,6185156.0,3750319.0,-90293.0
2015-05-12,242.72,1396294.36373,3396825.0,986656.8,383675.318169,9.08398287529,2.05184021387057,51885037.4865006,215335.287348,226586.0,101967.0,108615.0,3739.64430008,15.40723591,3436174904.0,14156950.0,4242824.0,1868550.0,-91318.0
2015-05-13,238.32,2207220.56359,3401823.0,1209740.0246009,331571.262615,9.69296367643304,1.88414239612,44447621.0,186504.0,201739.0,93903.0,108858.0,4240.024600901,15.48162095,3412716252.5,14154775.0,2689446.0,940054.0,-90894.0
2015-05-14,235.97,2179359.9275,3406874.0,983664.0,331571.262615148,9.11796221798,2.28337966114,43079301.0,181310.0,209999.0,101584.0,107882.0,3583.3761612,15.0815495,3365503020.0,14164575.0,2433288.0,998277.0,-92546.0
2015-05-15,236.63,795922.661405,3411578.0,760292.19,303150.868677,8.17298779898,2.42053031488871,45480048.4066938,191818.00255881,209511.0,85085.0,93025.0,3264.590284,13.79618089,3352520598.25,14167775.0,3818660.0,1289404.0,-92861.0
2015-05-16,235.78,735036.923305,3416442.0,893513.609002344,419738.369702,8.96633894956793,4.14273020909,24683670.0,104689.0,216412.0,77481.0,90686.0,3376.1090023437,13.11363793,3362779250.25,14166825.0,1617558.0,564903.0,-93202.0
2015-05-17,236.63,795921.5691,3421590.0,813151.55,419738.369701863,8.30466782413,2.2022453375,36923749.0,156159.0,197816.0,87162.0,97915.0,3511.70730843,14.85179661,3351802886.25,14175525.0,1485375.0,745361.0,-95950.0
2015-05-18,232.04,1645994.51369,3426967.0,792416.6,329967.735719,7.44032186887,2.11547790794832,45892645.0747645,194600.53884054,206913.0,99347.0,106503.0,3587.84745863,15.46219384,3290077757.0,14178925.0,2037401.0,744019.0,-95552.0
2015-05-19,234.6,1878977.71632,3432989.0,818617.777220403,344525.135825,7.30445679275105,1.86346372472,44881421.0,191310.0,221491.0,101313.0,107346.0,3782.7772204029,15.68797983,3300879124.25,14178425.0,4961633.0,3039496.0,-97339.0
2015-05-20,231.4,1288756.846,3439189.0,906004.0,344525.13582465,9.06348412397,2.13287895745,42477985.0,179991.0,203159.0,106888.0,99962.0,3413.28820868,14.46308563,3347966800.0,14186300.0,2585580.0,928765.0,-96293.0
2015-05-21,240.5,2072782.03936,3444694.0,857382.5,344525.135825,8.52345140221,2.35851499258406,42085816.6644364,179769.4103816,202037.0,94416.0,100591.0,3684.74010795,15.32116469,3412658925.0,14189850.0,2394648.0,567254.0,-95775.0
2015-05-22,238.77,1284918.23032,3449943.0,908597.137475951,291148.002105,8.22453371359732,1.58551002626,45374296.0,190033.0,194783.0,83932.0,102770.0,3847.13747595,15.33794565,3334644125.0,14189975.0,2209801.0,666009.0,-93929.0
2015-05-23,238.8,2491546.068,3455075.0,850507.02,291148.002105338,9.66529183145,3.35442173228,25354803.0,105443.0,246182.0,86279.0,87996.0,3065.18302658,12.74716388,3413660332.5,14196375.0,8345933.0,2807249.0,-94600.0
2015-05-24,235.65,1090396.64385,3461126.0,851874.75,349377.602526,8.07318824098,3.33948484429907,28578351.3492117,120198.31489406,249786.0,96824.0,105519.0,3650.04907001,15.48928101,3346224108.75,14199975.0,1715057.0,853640.0,-94021.0
2015-05-25,235.94,1966702.79067,3467023.0,932241.661014417,327541.502369,8.24212171673209,1.95238500236,40991325.0,173736.0,222322.0,100829.0,106086.0,3985.411014417,15.52614626,3351138399.0,14203350.0,1727715.0,372260.0,-95869.0
2015-05-26,235.59,1324211.3397,3472705.0,855635.0,327541.502368506,7.88182354133,1.7738443014,48236195.0,205260.0,221553.0,108384.0,108558.0,3783.18402605,16.09865543,3345737274.75,14201525.0,4188824.0,959557.0,-95668.0
2015-05-27,236.48,1329201.29597,3472705.0,784167.68,320262.802316,7.14269287523,1.75721095771916,51191313.6883922,217206.86391884,214649.0,104001.0,109786.0,3813.83283881,16.12750693,3360445832.0,14210275.0,3776426.0,962151.0,-96111.0
2015-05-28,235.87,1599476.10412,3485729.0,803899.965142772,380918.636088,7.18858951214139,1.83661096394,50625830.0,214634.0,237083.0,112775.0,110980.0,3845.9651427722,16.24789347,3352703354.0,14214200.0,4578889.0,1579432.0,-95468.0
2015-05-29,236.44,1183233.2428,3490449.0,720632.16,380918.636087818,5.42207829535,1.69944010977,42404093.0,183472.0,269743.0,124052.0,132907.0,4191.16296606,18.13414229,3360545364.0,14213100.0,4454491.0,1731345.0,-95764.0
2015-05-30,231.95,862849.440218,3495018.0,855431.6,356656.302579,8.90731280652,1.9782754527004,44900328.1318046,190481.62282286,266265.0,90007.0,96037.0,3163.52360315,13.638817,3298555151.25,14220975.0,14494770.0,1354393.0,-97591.0
2015-05-31,222.4,2404867.59715,3500077.0,926865.371505693,332393.96907,9.04135407364548,1.42750504139,54061315.0,243081.0,252174.0,109364.0,98784.0,9280.371505693,39.45981082,3163506560.0,14224400.0,2588787.0,1178123.0,-97461.0
2015-06-01,228.34,996462.0596,3505036.0,824901.27,332393.969070261,6.17954490632,1.40807382926,58583666.0,260569.0,257275.0,128696.0,133489.0,4293.95092291,19.09865642,3248062289.5,14224675.0,5065880.0,1643520.0,-100687.0
2015-06-02,226.29,1172704.72219,3511027.0,807176.43,335928.179909,6.43686496703,1.60784805057848,57270911.4599404,256222.76064755,253269.0,114926.0,125399.0,4041.99815319,17.86202728,3220468764.0,14231600.0,6185215.0,1314739.0,-97877.0
2015-06-03,225.54,1129310.37472,3516140.0,860046.112515177,335928.179909,6.34196171810147,1.72248112463,46705950.0,207085.0,240222.0,117311.0,127600.0,4324.1125151763,18.03214868,3210595731.0,14235150.0,3432415.0,919072.0,-97285.0
2015-06-04,225.4,1299861.514,3521147.0,799318.9,335928.179909096,7.28640747493,1.56402792994,51106434.0,228001.0,232715.0,118346.0,109700.0,3625.01069824,16.17225384,3191604605.0,14238700.0,3146840.0,776695.0,-97609.0
2015-06-05,224.49,803238.477854,3526054.0,906939.6,380876.316657,8.89112886623,1.56914704090731,53499853.6065241,240038.8263035,223180.0,93425.0,102005.0,3424.71083174,15.2555162,3172969828.0,14236225.0,2869997.0,1359413.0,-98242.0
2015-06-06,222.6,781109.490895,3529529.0,1262209.26648019,395070.465104,12.2199346165706,2.79162782856,33394451.0,150020.0,225189.0,84280.0,92696.0,3553.2664801932,14.25095862,3171359940.0,14246900.0,1283152.0,351002.0,-98170.0
2015-06-07,224.99,623127.8042,3534606.0,807120.0,395070.465104359,8.58300456203,1.72226245816,46863937.0,205544.0,188952.0,83627.0,94037.0,3484.92129228,15.28474251,3249096900.0,14250425.0,3014378.0,1628179.0,-99065.0
2015-06-08,230.1,2215932.11102,3540083.0,935586.6,383242.008065,8.09099997406,1.72396038076975,59227078.9674461,266452.57768331,202272.0,111830.0,115633.0,3839.21005993,16.68496332,3167034326.0,14247950.0,2234200.0,867722.0,-96606.0
2015-06-09,228.01,1320103.41759,3545295.0,954812.701541047,373779.242434,7.274264633595,1.74987740947,51729321.0,226873.0,267864.0,123557.0,121638.0,4332.2015410472,17.7172119,3251063484.25,14258425.0,2849521.0,862966.0,-95752.0
2015-06-10,228.88,2077600.98,3551064.0,891497.0,373779.242434065,7.12359864799,1.56363872016,57014257.0,248971.0,258189.0,131279.0,125147.0,4176.37903387,18.23746303,3263748692.0,14259650.0,4860855.0,2961612.0,-96524.0
2015-06-11,229.98,1164648.42708,3555894.0,786071.64,321734.031462,6.28746652589,1.51793953674357,57681283.8927474,253210.2014607,233951.0,113864.0,125022.0,4169.79755568,18.13113121,3280825686.0,14265700.0,3716028.0,709894.0,-96146.0
2015-06-12,230.22,802279.944095,3560971.0,943621.951601325,373779.242434,6.7805494991688,2.21410925531,41248314.0,179169.0,246532.0,104241.0,126945.0,4598.951601325,18.36680608,3285158823.0,14269650.0,8957078.0,6721879.0,-95674.0
2015-06-13,229.6,1351595.504,3560971.0,844662.0,373779.242434065,8.40359360076,2.07992241032,40610265.0,175007.0,223880.0,105843.0,100512.0,3711.71034889,15.99530424,3312113463.75,14273275.0,3135500.0,1788214.0,-95669.0
2015-06-14,236.46,2207160.22381,3571055.0,890981.28,370533.288636,7.28646194359,2.16896822867517,46613584.2672207,201354.57566834,247680.0,112459.0,122279.0,4378.94650035,18.51876216,3303869612.5,14271575.0,3741570.0,2593804.0,-99128.0
2015-06-15,245.35,4056676.69195,3576808.0,1026526.56898407,303837.296682,6.80941797390446,0.919767046986,82533170.0,336390.0,241825.0,117904.0,129389.0,5418.5689840716,19.87304204,3503622535.0,14280100.0,2675609.0,1055055.0,-97213.0
2015-06-16,236.0,2474934.36,3583017.0,893357.04,303837.296681705,6.67945479151,1.02470851923,87181576.0,348782.0,256567.0,121541.0,133747.0,6234.3192293,24.94126752,3570341154.0,14283650.0,7429264.0,3178091.0,-93559.0
2015-06-17,248.25,3052713.67435,3589704.0,960479.25,380414.176333,7.87271620724,1.12447222339095,102860756.081282,411475.94240052,264842.0,113931.0,122001.0,4901.48922191,19.74416605,3570545583.5,14283325.0,6877483.0,3226334.0,-91778.0
2015-06-18,246.45,1502419.59492,3595963.0,1133271.14912139,397705.729803,8.12823580675776,0.959467636106,104131527.0,422526.0,247406.0,115154.0,124929.0,7373.6491213945,27.33272035,3522146336.25,14291525.0,4480226.0,806528.0,-92579.0
2015-06-19,248.26,2774658.0292,3601449.0,823037.76,397705.729802882,7.17063016754,1.51838603693,54204777.0,222078.0,246533.0,125222.0,114779.0,5504.76537827,22.55311938,3489093090.0,14294875.0,8912165.0,698976.0,-93046.0
2015-06-20,242.47,488875.566987,3607698.0,742685.61,301367.074757,8.14321469688,1.98621265987926,45009612.4808706,184579.09567714,228622.0,85165.0,91203.0,3192.2818598,13.16567765,3485829653.75,14294975.0,7170780.0,5378272.0,-94010.0
2015-06-21,246.35,1174145.20952,3613832.0,835797.23668661,365592.844788,8.16112600756367,2.05540379936,44621940.0,181132.0,204152.0,105432.0,96654.0,3647.23668661,14.07698414,3523205318.75,14301625.0,10036801.0,9175174.0,-94852.0
2015-06-22,243.55,473743.718,3619636.0,877380.24,365592.844787742,6.81222283474,1.60734191296,54585787.0,223786.0,271463.0,119345.0,128795.0,5592.78494909,22.92876742,3489324384.0,14305200.0,2120377.0,858861.0,-93175.0
2015-06-23,240.64,1660686.68979,3625728.0,912266.24,373003.51056,7.96940919534,1.83004824640423,55553592.9468954,225122.96043642,256698.0,110435.0,114471.0,4029.65040573,16.74555521,3443311744.0,14308975.0,3530451.0,920125.0,-94110.0
2015-06-24,241.92,1256182.32866,3631878.0,1077185.36594486,395235.507879,9.00807297160779,2.01969245831,48103894.0,198842.0,199310.0,107281.0,113093.0,4201.365944859,16.35528118,3488837958.5,14306725.0,5394402.0,3652926.0,-95576.0
2015-06-25,240.2,1610305.604,3637953.0,896744.42,395235.50787864,7.75462141128,1.55590355279,57634962.0,238961.0,240437.0,111468.0,115640.0,4358.97538558,18.07278654,3453038843.25,14316675.0,2580697.0,1024461.0,-95093.0
2015-06-26,248.5,1655413.08416,3643621.0,799424.5,316188.406303,7.34252268636,1.75094218745541,62482074.0303431,258105.06456685,248150.0,100268.0,108876.0,4228.76903617,17.01717922,3558488937.5,14319875.0,4022541.0,1156053.0,-95299.0
2015-06-27,248.76,1776223.69927,3648675.0,860747.558580137,363122.622864,7.79119236203134,2.54908272994,36009989.0,144758.0,230750.0,89826.0,106004.0,4243.0585801366,16.74241236,3479066608.5,14318325.0,2875684.0,1941207.0,-92451.0
2015-06-28,251.21,1783480.4676,3654521.0,873579.6,363122.622863501,7.45890589913,1.50460739905,58060302.0,228764.0,224321.0,99145.0,117119.0,4475.69953731,17.63474995,3636186255.0,14326975.0,1894427.0,755271.0,-92468.0
2015-06-29,262.53,5102700.85193,3666010.0,945633.06,351177.609994,6.3464028241,1.41931283326475,70403431.6460673,283233.82405788,240752.0,144779.0,149003.0,7200.93871988,27.42901276,3762199291.5,14330550.0,3488404.0,1179458.0,-90020.0
2015-06-30,257.85,3870044.77822,3666010.0,987310.631191298,356089.184959,6.11205392757791,1.5254938012,61661136.0,239136.0,250536.0,143673.0,155869.0,7919.3811912975,29.95122247,3669183697.5,14329950.0,5659018.0,2563347.0,-86800.0
2015-07-01,262.43,5228101.5927,3678446.0,898066.26,356089.184959354,6.62451968399,1.37699649007,65219212.0,255701.0,254259.0,144112.0,135567.0,5598.11927533,21.94824463,3656967385.5,14337675.0,4327533.0,2029201.0,-88483.0
2015-07-02,255.1,2179138.46338,3684712.0,1039532.5,397837.572161,7.48883373796,1.52396631090215,74021939.3829363,287151.5997476,267808.0,127989.0,138811.0,6423.05146467,25.17856317,3658574047.5,14341725.0,4121324.0,2711955.0,-89483.0
2015-07-03,257.92,1875664.25846,3691609.0,1209697.87933563,380647.059784,8.50199515993106,2.29125520037,43833637.0,169951.0,250207.0,104771.0,129719.0,6334.8793356312,22.79418437,3652486853.0,14341475.0,7824449.0,1093141.0,-89453.0
2015-07-04,256.12,2343369.94,3696670.0,986961.56,380647.059784137,9.70330102051,1.65608777591,59595969.0,219976.0,241519.0,104582.0,101714.0,4913.96267065,18.13805799,3887492037.0,14349225.0,1556735.0,779471.0,-88586.0
2015-07-05,273.37,6496801.86671,3703034.0,1169750.23,417483.872021,7.70886069026,1.3048544616855,84265970.246596,323689.04946259,269467.0,143911.0,151741.0,8011.26011709,29.305557,3923809460.75,14353475.0,4038837.0,2751127.0,-84325.0
2015-07-06,267.26,4037671.08321,3709806.0,1414820.45148119,363456.547407,7.31037352989205,1.18086500729,84736311.0,317056.0,295662.0,195298.0,174070.0,10635.9514811886,35.590639,3894583721.0,14353150.0,9793057.0,5094528.0,-83414.0
2015-07-07,268.53,5377393.809,3716621.0,1051752.0,363456.547406789,5.24773974653,1.51909881817,69235259.0,256731.0,273054.0,190747.0,200420.0,13497.9535372,50.05174109,3872881222.0,14361025.0,9532418.0,6731482.0,-84896.0
2015-07-08,270.68,3839394.28406,3723311.0,945214.56,338898.672582,5.04916913281,1.6088517213158,73188126.0188642,275319.28683318,278945.0,179359.0,187202.0,11490.5873621,42.4508178,3888176093.0,14364475.0,11635298.0,9834750.0,-84042.0
2015-07-09,286.98,7216507.33055,3732816.0,950484.103208261,383102.847267,4.82859154770637,1.06976849804,105642225.0,368117.0,273833.0,213672.0,191163.0,11156.8532082605,40.17988719,3882922057.0,14364700.0,8600871.0,6082617.0,-83798.0
2015-07-10,269.0,3742801.44,3739207.0,1074503.5,383102.847266616,6.25977850535,1.599613639,67172689.0,228868.0,278810.0,193020.0,171652.0,10841.5635781,36.93888783,4218182000.0,14372000.0,7383926.0,1983037.0,-79223.0
2015-07-11,309.3,6677463.4551,3745241.0,1081003.5,350384.751809,5.28016792931,1.76332278210929,66906355.1911232,234825.05682691,275689.0,204511.0,204729.0,14095.1319417,45.57106997,4446326685.0,14375450.0,5189277.0,1761300.0,-77447.0
2015-07-12,289.9,8667679.21323,3751805.0,1187913.99337887,368157.891394,4.63062983222057,1.57677610786,67272969.0,232056.0,232590.0,176542.0,208685.0,14062.9933788728,44.36391382,4168493842.5,14379075.0,9885963.0,5470247.0,-75746.0
2015-07-13,310.55,6985899.8875,3790367.0,1025923.61,368157.891393933,8.57028920615,1.55524745398,65965298.0,225237.0,229381.0,159695.0,119707.0,8204.89105913,28.01547123,4464575492.5,14376350.0,3703187.0,1898817.0,-81115.0
2015-07-14,290.95,2047775.77478,3797826.0,1128304.1,391009.07086,9.22269167893,1.5832292283178,69699575.5230552,238746.23389414,230438.0,116425.0,122340.0,8151.98238006,28.01849933,4185723080.0,14386400.0,3049779.0,1160673.0,-80397.0
2015-07-15,275.76,6262766.45236,3803686.0,1152154.50300595,345306.711928,9.75212031932172,1.29709281274,72857510.0,264206.0,228231.0,111183.0,115570.0,7672.5030059464,26.13382277,3968131248.0,14389800.0,3616094.0,1580461.0,-80991.0
2015-07-16,285.66,2815364.979,3809138.0,1007435.76,345306.711928103,8.53411968013,1.68528621765,59778318.0,215038.0,214161.0,114387.0,118048.0,6908.20570939,24.85055473,4109983240.5,14387675.0,4186749.0,1513017.0,-85401.0
2015-07-17,278.08,2954144.36787,3809138.0,1124555.52,406243.190504,9.3233583989,1.76792687327658,68372780.0203088,246140.0389528,205768.0,105710.0,120617.0,12456.0430405,44.79302014,4003628992.0,14397400.0,8148349.0,6486815.0,-84823.0
2015-07-18,276.09,1334571.80963,3820052.0,1138075.97890539,363079.851513,8.10826431252057,3.06789528888,32334590.0,117116.0,242814.0,129223.0,130695.0,13370.2289053869,43.55700027,3975965187.75,14400975.0,3022172.0,1070852.0,-84431.0
2015-07-19,276.74,2590637.8598,3826491.0,1011196.84,363079.851512638,8.99321273568,1.99793221527,50612170.0,181888.0,216715.0,120887.0,112440.0,9552.72722311,34.33022074,3984827689.5,14399175.0,1592948.0,886504.0,-85546.0
2015-07-20,278.97,2083742.55123,3833426.0,984206.16,355462.791691,7.97787220245,2.06440476761482,56607639.4441101,205494.75240175,236910.0,117682.0,123367.0,7833.42703669,28.07981875,4019420682.75,14408075.0,2939104.0,1264997.0,-84507.0
2015-07-21,277.54,2490978.0238,3839985.0,1047201.4931061,373235.931275,7.13717153250022,1.99722213926,51471899.0,185458.0,270355.0,143934.0,133785.0,7889.2431060954,25.67332781,3999837095.0,14411750.0,8168341.0,5441844.0,-84413.0
2015-07-22,276.76,2488902.68,3846817.0,1037676.64,373235.931275229,9.2996777258,1.8365547324,56501264.0,204241.0,207134.0,131259.0,111582.0,7273.63287211,26.29277354,3988333008.0,14410800.0,2235904.0,843469.0,-84857.0
2015-07-23,287.3,3887226.08315,3853422.0,1213267.9,426555.350029,11.0445681462,1.95237144568019,57351034.1334135,206320.94878373,208474.0,106528.0,109852.0,6843.30081217,23.81935542,4142772627.5,14419675.0,2826418.0,605958.0,-85211.0
2015-07-24,287.12,2821464.94316,3859171.0,1438918.92921829,397611.600337,10.9707146174008,1.98104644737,55741425.0,194140.0,201269.0,99402.0,109918.0,7565.6792182924,23.27602155,4141275320.0,14423500.0,2319273.0,668663.0,-82168.0
2015-07-25,289.0,4577494.12,3865405.0,1014092.77,397611.600337113,11.3116873397,2.80225004257,36188518.0,123793.0,244803.0,100544.0,89650.0,5646.59638219,19.31582931,4168174750.0,14422750.0,4212933.0,1555906.0,-84156.0
2015-07-26,290.79,2693970.016,3872002.0,1135825.74,402809.137596,10.2022414242,3.10476994975893,41154292.4221804,142510.88171681,256518.0,108188.0,111331.0,9027.93792668,31.04624618,4196339601.75,14430825.0,3942039.0,1453203.0,-82653.0
2015-07-27,295.24,3886676.36882,3878394.0,1306713.90985256,369025.145411,9.93004065484652,1.19376881494,88465494.0,299639.0,240969.0,113425.0,115226.0,10985.4098525622,31.33315906,4261604875.0,14434375.0,3646875.0,1959907.0,-82885.0
2015-07-28,293.93,4311794.3778,3885141.0,1093613.4,369025.145410916,8.02976173868,1.8784728933,58218216.0,200269.0,255290.0,118350.0,136195.0,10958.4641786,37.6968152,4242747281.5,14434550.0,3180408.0,957249.0,-81666.0
2015-07-29,287.56,2745976.51328,3891830.0,994670.04,356031.302263,7.43973342708,1.83179109930641,72096185.5168937,245291.86689199,269690.0,128885.0,133697.0,9840.64605779,34.2211923,4152804929.0,14441525.0,4459915.0,2319901.0,-82752.0
2015-07-30,284.78,2293641.88344,3897914.0,1054979.16522922,361228.839522,8.20586762413443,1.67860836739,59564971.0,209161.0,232699.0,124065.0,123577.0,10259.16522922,34.02627027,4113647100.0,14445000.0,2527083.0,596292.0,-83657.0
2015-07-31,288.45,2343295.6875,3903592.0,1160777.2,361228.839521953,7.11369511261,2.20415517764,52663134.0,187600.0,275871.0,147503.0,163175.0,9974.88710447,35.53322565,4166991967.5,14446150.0,3332717.0,1303300.0,-84439.0
2015-08-01,280.69,1231691.55728,3912526.0,1108164.12,408006.674856,11.1962912221,2.30133645337442,53873056.5162016,189487.02654216,256672.0,93462.0,98976.0,6515.20220729,23.21137984,4056819587.25,14453025.0,4100425.0,2974709.0,-85816.0
2015-08-02,284.39,1780252.12684,3919540.0,1333895.56796352,382018.988559,11.7452435784723,1.89089060576,55632970.0,195622.0,226079.0,114769.0,103600.0,6406.81796352,20.81821964,4111340913.0,14456700.0,2227637.0,872280.0,-86054.0
2015-08-03,282.26,1281691.8532,3919540.0,1035690.0,382018.988559187,7.80363022627,1.72048782416,60197462.0,211219.0,265834.0,119844.0,132719.0,9709.8361368,34.06960048,4121185500.0,14460300.0,2606815.0,385491.0,-84877.0
2015-08-04,282.69,1847303.66227,3933656.0,900084.96,327444.847336,6.91065337899,1.589930722094,68759302.955495,244590.57681949,252264.0,127347.0,130246.0,9735.99990213,34.44055291,4064369708.0,14457775.0,2682764.0,829262.0,-84450.0
2015-08-05,277.1,1891671.65385,3939766.0,1158064.00473945,363827.608152,7.6882896475363,1.8363989025,53340726.0,192496.0,247781.0,129396.0,133758.0,10939.00473945,33.89808802,4008791845.0,14466950.0,5552656.0,3506518.0,-85027.0
2015-08-06,281.0,1841426.72,3945526.0,999936.81,363827.608151607,8.02144114297,1.55321603317,64378476.0,230425.0,242234.0,134838.0,124658.0,8282.84863016,29.64618859,4042912995.0,14470500.0,1877936.0,496311.0,-86813.0
2015-08-07,269.89,2251104.13602,3950759.0,1065525.72,411296.56997,10.2042302241,1.74443036543242,60380400.5903396,217916.84925054,225700.0,99688.0,104420.0,6218.84559631,23.04214901,4009167498.0,14469350.0,3144410.0,440882.0,-86257.0
2015-08-08,265.42,2590061.86639,3956107.0,1298511.35996027,353662.655707,12.0824348890423,1.11085030129,81070335.0,305442.0,218499.0,82199.0,101512.0,6656.3599602676,22.40730609,3842697676.0,14477800.0,7690993.0,1180444.0,-90224.0
2015-08-09,262.22,2691512.6126,3961954.0,1162172.07,353662.65570703,10.4997205609,1.24265927661,93522987.0,354160.0,220994.0,90534.0,110686.0,7043.81346817,26.67403896,3824307952.25,14482175.0,40746164.0,21986569.0,-91794.0
2015-08-10,265.85,1851465.45608,3968223.0,1130128.35,442733.250478,9.66557777341,1.62864176111309,72494674.4156681,273513.20285104,235211.0,110280.0,116923.0,7087.55509281,26.65997778,3838149292.5,14480850.0,8034558.0,4144402.0,-92207.0
2015-08-11,267.89,2902827.01076,3975331.0,1356613.92965816,322225.9752,10.4965331439615,1.21861509641,68147769.0,254387.0,232055.0,109091.0,114741.0,7816.9296581543,26.09037644,3881585457.75,14489475.0,4038934.0,2414868.0,-91570.0
2015-08-12,270.98,2274318.8812,3984562.0,997387.5,322225.975199739,8.42843682396,1.42702488487,69892790.0,262784.0,226126.0,117898.0,118336.0,6726.89605568,25.29193539,3854756404.0,14493200.0,3173876.0,903662.0,-90694.0
2015-08-13,266.99,2537895.24648,3991048.0,900557.27,351042.932331,8.34235544233,1.25704635165558,81950602.1486464,306323.03722441,228212.0,104109.0,107950.0,6306.63395449,23.62123658,3877131707.25,14492325.0,3627874.0,916516.0,-91478.0
